Date,SR10Y
2019-01-14,1.046277
2019-01-15,1.033072
2019-01-16,1.0515
2019-01-17,1.039715
2019-01-18,1.040638
2019-01-21,1.048461
2019-01-22,1.03108
2019-01-23,1.027634
2019-01-24,0.979849
2019-01-25,0.919262
2019-01-28,0.940239
2019-01-29,0.978293
2019-01-30,0.979136
2019-01-31,0.946159
2019-02-01,0.899862
2019-02-04,1.03293
2019-02-05,0.996197
2019-02-06,0.925002
2019-02-07,0.92179
2019-02-08,0.91482
2019-02-11,0.914752
2019-02-12,0.913564
2019-02-13,0.898676
2019-02-14,0.864219
2019-02-15,0.897203
2019-02-18,0.877976
2019-02-19,0.88525
2019-02-20,0.874319
2019-02-21,0.90965
2019-02-22,0.870663
2019-02-25,0.870134
2019-02-26,0.845794
2019-02-27,0.967281
2019-02-28,0.987436
2019-03-01,1.002991
2019-03-04,0.99101
2019-03-05,0.975797
2019-03-06,0.93032
2019-03-07,0.816527
2019-03-08,0.795808
2019-03-11,0.778331
2019-03-12,0.804285
2019-03-13,0.80412
2019-03-14,0.794202
2019-03-15,0.780041
2019-03-18,0.801697
2019-03-19,0.809498
2019-03-20,0.802751
2019-03-21,0.734419
2019-03-22,0.729177
2019-03-25,0.761694
2019-03-26,0.776613
2019-03-27,0.712698
2019-03-28,0.743779
2019-03-29,0.747609
2019-04-01,0.770337
2019-04-02,0.77861
2019-04-03,0.755655
2019-04-04,0.670489
2019-04-05,0.714376
2019-04-08,0.651499
2019-04-09,0.789946
2019-04-10,0.752077
2019-04-11,0.654234
2019-04-12,0.688117
2019-04-15,0.780624
2019-04-16,0.730065
2019-04-17,0.79097
2019-04-18,0.728265
2019-04-23,0.76959
2019-04-24,0.703052
2019-04-25,0.73873
2019-04-26,0.717917
2019-04-29,0.675058
2019-04-30,0.674774
2019-05-02,0.646902
2019-05-03,0.652078
2019-05-06,0.656027
2019-05-07,0.625825
2019-05-08,0.623943
2019-05-09,0.637248
2019-05-10,0.651365
2019-05-13,0.639218
2019-05-14,0.692509
2019-05-15,0.667445
2019-05-16,0.62612
2019-05-17,0.605161
2019-05-20,0.638959
2019-05-21,0.633653
2019-05-22,0.625952
2019-05-23,0.603753
2019-05-24,0.588649
2019-05-27,0.576952
2019-05-28,0.644426
2019-05-29,0.53949
2019-05-30,0.53949
2019-05-31,0.499372
2019-06-03,0.45278
2019-06-04,0.400879
2019-06-05,0.385826
2019-06-06,0.361605
2019-06-07,0.294148
2019-06-10,0.356908
2019-06-11,0.329952
2019-06-12,0.345236
2019-06-13,0.36896
2019-06-14,0.339739
2019-06-17,0.350701
2019-06-18,0.250685
2019-06-19,0.265331
2019-06-20,0.244613
2019-06-21,0.28179
2019-06-24,0.260343
2019-06-25,0.230012
2019-06-26,0.230012
2019-06-27,0.239741
2019-06-28,0.233253
2019-07-01,0.199299
2019-07-02,0.171455
2019-07-03,0.11469
2019-07-04,0.093251
2019-07-05,0.163182
2019-07-08,0.149709
2019-07-09,0.178052
2019-07-10,0.217815
2019-07-11,0.232138
2019-07-12,0.294792
2019-07-15,0.256256
2019-07-16,0.232779
2019-07-17,0.193477
2019-07-18,0.188778
2019-07-19,0.128136
2019-07-22,0.126456
2019-07-23,0.130052
2019-07-24,0.097001
2019-07-25,0.166327
2019-07-26,0.111826
2019-07-29,0.078233
2019-07-30,0.097518
2019-07-31,0.047911
2019-08-01,0.014562
2019-08-02,-0.0127
2019-08-05,-0.010992
2019-08-06,-0.072876
2019-08-07,-0.125783
2019-08-08,-0.057864
